Date,Time,PM10 (μg/m³),PM2.5 (μg/m³),CO (μg/m³),NO2 (μg/m³),SO2 (μg/m³),Temp (°C),Humidity (%),Wind_Speed (km/h),Soil_Moisture (m³/m³),AQI
2023-10-06,07:00:00,10.7,7.5,220.0,1.2,1.5,23.9,85.0,6.3,0.386,38
2023-10-06,08:00:00,10.9,7.6,212.0,1.1,1.3,23.6,85.0,4.8,0.385,40
2023-10-06,09:00:00,10.4,7.3,219.0,1.9,1.3,24.0,82.0,3.5,0.384,43
2023-10-06,10:00:00,11.7,8.1,240.0,3.5,1.5,22.1,83.0,3.6,0.39,45
2023-10-06,11:00:00,12.7,8.8,277.0,6.0,1.9,22.1,85.0,3.7,0.391,46
2023-10-06,12:00:00,15.2,10.6,333.0,9.8,2.7,20.6,94.0,4.6,0.381,46
2023-10-06,13:00:00,19.8,13.8,457.0,15.5,3.5,20.4,94.0,2.6,0.381,45
2023-10-06,14:00:00,25.6,17.9,628.0,23.5,4.7,20.0,95.0,3.6,0.381,43
2023-10-06,15:00:00,29.1,20.4,763.0,29.2,5.6,19.7,96.0,2.2,0.381,42
2023-10-06,16:00:00,32.0,22.4,833.0,31.1,6.1,19.4,96.0,2.9,0.381,44
2023-10-06,17:00:00,32.8,23.0,867.0,30.9,6.3,19.0,96.0,2.9,0.381,46
2023-10-06,18:00:00,30.3,21.2,864.0,29.2,6.4,18.3,98.0,2.9,0.381,48
2023-10-06,19:00:00,27.0,18.9,809.0,25.5,6.3,17.8,100.0,4.3,0.381,49
2023-10-06,20:00:00,23.5,16.4,717.0,20.3,6.1,17.9,100.0,3.6,0.381,50
2023-10-06,21:00:00,21.1,14.8,633.0,16.1,6.1,17.7,100.0,3.2,0.381,51
2023-10-06,22:00:00,20.1,14.1,576.0,14.2,6.5,17.7,100.0,2.5,0.381,51
2023-10-06,23:00:00,19.4,13.6,528.0,13.2,7.2,17.5,100.0,1.5,0.381,52
2023-10-07,00:00:00,20.4,14.3,562.0,14.9,6.3,17.7,100.0,4.0,0.381,52
2023-10-07,01:00:00,22.5,15.8,485.0,12.1,5.8,18.6,99.0,4.7,0.381,52
2023-10-07,02:00:00,18.5,12.9,378.0,8.2,5.0,20.8,91.0,1.4,0.381,52
2023-10-07,03:00:00,16.5,11.6,295.0,5.0,4.2,22.0,83.0,3.2,0.38,53
2023-10-07,04:00:00,14.7,10.3,260.0,3.2,3.4,23.4,76.0,4.7,0.38,53
2023-10-07,05:00:00,14.8,10.4,248.0,2.1,2.6,23.8,80.0,4.6,0.379,53
2023-10-07,06:00:00,14.4,10.1,241.0,1.5,1.9,23.8,77.0,6.9,0.378,54
2023-10-07,07:00:00,13.7,9.6,230.0,1.1,1.4,24.5,74.0,6.6,0.376,54
2023-10-07,08:00:00,13.3,9.3,224.0,1.2,1.2,24.0,75.0,5.6,0.375,54
2023-10-07,09:00:00,14.8,10.3,228.0,1.8,1.1,23.3,79.0,6.4,0.374,54
2023-10-07,10:00:00,17.9,12.5,241.0,2.9,1.4,23.1,80.0,6.4,0.373,54
2023-10-07,11:00:00,18.9,13.2,266.0,4.6,1.9,22.3,83.0,6.6,0.373,55
2023-10-07,12:00:00,19.8,13.8,307.0,6.6,1.6,20.8,92.0,3.0,0.376,55
2023-10-07,13:00:00,24.0,16.8,358.0,8.6,2.1,20.3,94.0,1.3,0.376,56
2023-10-07,14:00:00,25.3,17.7,430.0,11.5,2.8,19.9,94.0,2.2,0.376,56
2023-10-07,15:00:00,25.8,18.1,499.0,14.2,3.4,19.5,94.0,2.2,0.376,56
2023-10-07,16:00:00,27.2,19.1,565.0,17.0,3.9,19.0,95.0,1.4,0.376,56
2023-10-07,17:00:00,28.3,19.8,627.0,19.6,4.5,18.6,96.0,1.8,0.376,55
2023-10-07,18:00:00,28.6,20.0,660.0,20.9,4.9,17.7,99.0,2.5,0.376,55
2023-10-07,19:00:00,27.8,19.5,645.0,19.7,5.2,17.2,99.0,4.7,0.376,55
2023-10-07,20:00:00,25.6,17.9,602.0,17.1,5.5,16.8,100.0,5.1,0.376,55
2023-10-07,21:00:00,23.3,16.4,563.0,14.9,5.7,16.6,100.0,4.3,0.376,55
2023-10-07,22:00:00,21.7,15.3,545.0,14.0,6.0,16.7,100.0,4.7,0.377,55
2023-10-07,23:00:00,20.8,14.6,531.0,13.5,6.2,16.4,99.0,2.5,0.377,55
2023-10-08,00:00:00,21.0,14.7,494.0,13.1,5.5,17.0,100.0,2.2,0.387,55
2023-10-08,01:00:00,26.3,18.5,432.0,10.6,4.9,17.9,98.0,4.7,0.386,55
2023-10-08,02:00:00,17.9,12.5,346.0,7.1,4.1,20.6,90.0,0.8,0.386,56
2023-10-08,03:00:00,18.2,12.5,281.0,4.3,3.5,22.2,82.0,3.1,0.385,56
2023-10-08,04:00:00,20.8,14.1,258.0,2.8,3.1,23.3,75.0,4.8,0.383,56
2023-10-08,05:00:00,25.4,16.9,257.0,2.0,2.9,24.1,71.0,6.6,0.381,56
2023-10-08,06:00:00,30.9,20.3,260.0,1.5,2.8,24.0,71.0,7.6,0.381,57
2023-10-08,07:00:00,35.0,22.9,258.0,1.0,2.9,24.1,77.0,5.6,0.38,58
2023-10-08,08:00:00,38.5,25.0,261.0,0.8,3.2,23.9,77.0,6.2,0.377,59
2023-10-08,09:00:00,43.1,27.7,283.0,1.6,3.6,21.6,84.0,3.0,0.394,60
2023-10-08,10:00:00,49.9,31.8,327.0,3.8,4.1,22.6,81.0,1.0,0.393,62
2023-10-08,11:00:00,55.8,35.3,389.0,6.9,4.7,21.7,85.0,4.1,0.393,66
2023-10-08,12:00:00,65.7,42.0,464.0,12.0,5.2,20.5,95.0,3.7,0.376,68
2023-10-08,13:00:00,68.5,44.0,544.0,15.0,5.8,20.1,95.0,1.1,0.376,68
2023-10-08,14:00:00,67.8,43.8,656.0,19.1,6.6,19.6,97.0,3.6,0.376,70
2023-10-08,15:00:00,65.9,42.7,752.0,22.5,7.2,19.2,97.0,2.9,0.376,73
2023-10-08,16:00:00,65.4,42.6,825.0,24.7,7.6,18.9,96.0,1.1,0.376,75
2023-10-08,17:00:00,65.0,42.6,881.0,26.1,7.8,18.6,97.0,2.2,0.376,77
2023-10-08,18:00:00,58.4,39.7,893.0,25.8,7.9,17.8,98.0,3.3,0.376,79
2023-10-08,19:00:00,52.2,36.0,831.0,22.6,7.7,17.2,99.0,4.0,0.376,81
2023-10-08,20:00:00,46.3,32.2,725.0,17.7,7.3,16.6,100.0,4.0,0.376,82
2023-10-08,21:00:00,41.6,29.0,637.0,13.8,6.9,16.2,100.0,4.0,0.376,83
2023-10-08,22:00:00,38.0,26.5,594.0,12.4,6.6,16.4,100.0,4.3,0.376,84
2023-10-08,23:00:00,35.3,24.7,569.0,12.0,6.4,16.9,96.0,4.4,0.377,85
2023-10-09,00:00:00,37.5,25.7,592.0,12.2,6.1,15.9,100.0,4.3,0.37,86
2023-10-09,01:00:00,41.0,28.0,522.0,10.2,6.3,16.2,100.0,4.4,0.37,87
2023-10-09,02:00:00,52.3,33.5,426.0,7.4,6.6,19.9,96.0,2.2,0.37,88
2023-10-09,03:00:00,66.1,38.2,355.0,5.1,6.7,22.0,82.0,1.3,0.37,90
2023-10-09,04:00:00,75.4,41.4,332.0,3.6,6.6,23.3,78.0,2.9,0.369,92
2023-10-09,05:00:00,76.1,41.6,334.0,2.6,6.4,24.2,74.0,3.4,0.367,95
2023-10-09,06:00:00,76.8,42.1,341.0,1.9,6.3,25.1,69.0,3.7,0.366,97
2023-10-09,07:00:00,78.7,43.8,341.0,1.3,6.4,24.7,70.0,5.1,0.37,99
2023-10-09,08:00:00,80.8,45.5,346.0,1.0,6.6,25.2,66.0,4.6,0.371,101
2023-10-09,09:00:00,79.9,45.3,370.0,2.0,6.6,24.5,69.0,4.0,0.374,103
2023-10-09,10:00:00,79.9,45.6,417.0,5.0,6.3,23.6,73.0,4.3,0.375,105
2023-10-09,11:00:00,75.9,43.8,483.0,9.3,5.9,22.3,82.0,5.2,0.375,106
2023-10-09,12:00:00,96.6,57.3,539.0,12.4,6.3,21.1,90.0,3.2,0.361,107
2023-10-09,13:00:00,95.5,57.4,623.0,15.7,6.9,20.7,92.0,1.1,0.362,109
2023-10-09,14:00:00,93.8,57.2,739.0,20.1,7.7,19.7,95.0,1.6,0.364,110
2023-10-09,15:00:00,91.7,57.2,829.0,23.2,8.4,19.5,96.0,1.5,0.364,112
2023-10-09,16:00:00,86.4,56.2,881.0,24.0,8.7,19.0,96.0,1.5,0.364,113
2023-10-09,17:00:00,80.8,54.1,907.0,23.4,8.9,18.9,96.0,1.4,0.364,114
2023-10-09,18:00:00,73.3,49.7,890.0,21.5,8.9,18.6,96.0,3.0,0.364,116
2023-10-09,19:00:00,67.1,45.9,800.0,17.4,8.9,18.1,97.0,4.4,0.364,117
2023-10-09,20:00:00,68.5,45.4,666.0,12.0,8.8,17.6,99.0,5.5,0.365,118
2023-10-09,21:00:00,67.5,44.5,560.0,7.9,8.4,17.1,100.0,6.5,0.365,119
2023-10-09,22:00:00,65.2,43.8,513.0,6.2,7.4,16.5,100.0,6.6,0.365,121
2023-10-09,23:00:00,62.6,42.3,494.0,5.8,6.0,16.4,100.0,7.3,0.365,122
2023-10-10,00:00:00,51.8,34.0,431.0,5.6,5.6,16.9,99.0,4.9,0.366,124
2023-10-10,01:00:00,46.7,29.9,420.0,5.7,4.8,17.6,99.0,6.2,0.367,125
2023-10-10,02:00:00,33.2,21.6,405.0,5.7,3.6,19.8,95.0,3.5,0.368,125
2023-10-10,03:00:00,29.2,18.7,389.0,5.4,2.7,21.8,84.0,1.0,0.368,124
2023-10-10,04:00:00,32.4,19.8,371.0,4.5,2.2,22.9,80.0,1.1,0.368,122
2023-10-10,05:00:00,36.6,21.8,352.0,3.2,2.0,23.6,78.0,1.8,0.368,120
2023-10-10,06:00:00,46.1,26.7,339.0,2.3,1.8,24.8,76.0,4.8,0.366,118
2023-10-10,07:00:00,45.6,26.9,331.0,1.6,1.6,23.0,83.0,6.2,0.365,116
2023-10-10,08:00:00,47.8,28.6,329.0,1.3,1.4,23.4,79.0,5.4,0.364,114
2023-10-10,09:00:00,44.4,26.5,343.0,2.0,1.4,22.7,77.0,6.5,0.371,113
2023-10-10,10:00:00,44.7,26.5,382.0,4.6,1.5,22.3,83.0,3.2,0.371,111
2023-10-10,11:00:00,46.6,28.6,437.0,8.3,1.8,21.6,87.0,2.6,0.371,109
2023-10-10,12:00:00,75.9,47.0,515.0,12.3,2.4,20.7,89.0,2.9,0.357,107
2023-10-10,13:00:00,67.8,44.9,526.0,12.3,2.7,19.9,90.0,4.3,0.357,106
2023-10-10,14:00:00,65.2,44.0,543.0,12.3,3.1,19.1,93.0,3.2,0.358,105
2023-10-10,15:00:00,64.0,43.8,565.0,12.7,3.4,18.4,95.0,3.3,0.358,103
2023-10-10,16:00:00,63.8,43.9,603.0,14.0,3.8,17.7,96.0,3.6,0.358,102
2023-10-10,17:00:00,65.0,44.1,646.0,15.7,4.1,17.2,97.0,4.3,0.358,101
2023-10-10,18:00:00,64.3,43.5,659.0,16.0,4.0,16.1,100.0,5.1,0.358,100
2023-10-10,19:00:00,66.6,44.2,616.0,13.6,3.1,15.7,100.0,5.8,0.358,99
2023-10-10,20:00:00,72.4,46.8,543.0,9.8,1.8,16.0,99.0,4.0,0.359,99
2023-10-10,21:00:00,72.2,46.9,483.0,6.9,0.9,15.7,99.0,4.4,0.359,99
2023-10-10,22:00:00,68.0,44.1,448.0,5.6,0.7,15.6,98.0,5.8,0.359,99
2023-10-10,23:00:00,67.8,43.0,425.0,5.1,0.9,15.4,98.0,5.8,0.359,99
2023-10-11,00:00:00,62.6,39.1,448.0,7.4,3.3,16.9,97.0,3.6,0.359,99
2023-10-11,01:00:00,63.3,40.6,433.0,6.8,2.7,17.1,97.0,2.9,0.359,100
2023-10-11,02:00:00,69.4,42.0,411.0,5.9,2.0,19.6,89.0,1.8,0.359,101
2023-10-11,03:00:00,83.1,46.3,388.0,4.9,1.6,21.4,82.0,1.1,0.358,103
2023-10-11,04:00:00,82.9,46.4,363.0,3.7,1.9,22.6,78.0,3.1,0.357,106
2023-10-11,05:00:00,80.8,44.6,338.0,2.3,2.5,23.3,77.0,4.6,0.356,109
2023-10-11,06:00:00,77.1,43.1,318.0,1.4,3.0,23.7,75.0,4.7,0.354,111
2023-10-11,07:00:00,73.8,41.7,301.0,0.8,3.0,23.0,78.0,2.3,0.354,113
2023-10-11,08:00:00,71.2,40.7,290.0,0.6,2.9,21.9,82.0,4.7,0.354,114
2023-10-11,09:00:00,69.8,40.2,303.0,1.6,2.9,22.4,80.0,4.6,0.354,116
2023-10-11,10:00:00,68.0,39.8,347.0,4.4,3.0,21.7,82.0,5.4,0.354,117
2023-10-11,11:00:00,64.7,38.8,415.0,8.5,3.2,20.9,86.0,4.2,0.354,118
2023-10-11,12:00:00,67.8,41.8,461.0,10.4,2.9,19.8,88.0,3.4,0.348,120
2023-10-11,13:00:00,65.2,41.8,569.0,14.8,3.6,18.8,93.0,2.7,0.348,119
2023-10-11,14:00:00,67.5,43.7,715.0,20.6,4.6,19.2,89.0,0.4,0.349,119
2023-10-11,15:00:00,70.8,45.5,806.0,24.1,5.3,17.8,94.0,1.4,0.349,119
2023-10-11,16:00:00,72.6,46.3,793.0,23.0,5.5,17.8,94.0,2.9,0.349,119
2023-10-11,17:00:00,71.0,44.9,724.0,19.6,5.4,16.9,97.0,2.9,0.35,119
2023-10-11,18:00:00,64.0,41.6,649.0,16.0,5.2,16.2,97.0,3.6,0.35,119
2023-10-11,19:00:00,57.4,38.3,576.0,12.8,4.9,15.5,100.0,4.0,0.35,119
2023-10-11,20:00:00,54.1,36.3,498.0,9.4,4.5,15.3,100.0,5.1,0.351,118
2023-10-11,21:00:00,51.5,34.5,440.0,7.1,4.2,15.4,99.0,5.8,0.351,117
2023-10-11,22:00:00,48.2,32.5,419.0,6.5,4.1,15.2,100.0,5.8,0.351,116
2023-10-11,23:00:00,47.4,31.4,418.0,7.0,4.2,15.0,100.0,5.5,0.351,115
2023-10-12,00:00:00,45.1,30.7,431.0,7.5,4.1,16.2,98.0,6.2,0.351,114
2023-10-12,01:00:00,47.3,32.0,415.0,6.9,4.2,16.3,98.0,4.7,0.351,113
2023-10-12,02:00:00,52.3,33.2,391.0,6.0,4.4,18.9,94.0,1.8,0.351,112
2023-10-12,03:00:00,50.8,31.1,365.0,5.0,4.4,20.9,78.0,3.4,0.351,111
2023-10-12,04:00:00,51.6,30.3,335.0,3.7,4.0,22.0,76.0,4.1,0.351,109
2023-10-12,05:00:00,53.0,30.0,303.0,2.4,3.5,23.3,72.0,3.8,0.349,108
2023-10-12,06:00:00,51.9,29.7,279.0,1.4,3.1,23.8,70.0,3.6,0.348,106
2023-10-12,07:00:00,49.2,28.8,263.0,0.8,3.0,23.8,68.0,5.4,0.347,105
2023-10-12,08:00:00,47.5,28.2,256.0,0.6,3.1,22.5,72.0,6.4,0.394,103
2023-10-12,09:00:00,47.3,28.3,270.0,1.6,3.2,22.1,75.0,5.5,0.407,102
2023-10-12,10:00:00,46.1,28.1,304.0,4.2,3.4,21.4,74.0,2.5,0.408,101
2023-10-12,11:00:00,44.7,27.5,360.0,7.9,3.6,20.9,76.0,0.8,0.405,100
2023-10-12,12:00:00,46.1,30.0,449.0,13.3,4.0,18.9,90.0,1.3,0.375,99
2023-10-12,13:00:00,48.5,32.1,590.0,18.7,4.7,18.2,94.0,2.5,0.374,98
2023-10-12,14:00:00,50.5,33.9,785.0,26.0,5.6,17.9,95.0,2.9,0.373,97
2023-10-12,15:00:00,52.6,35.3,933.0,31.1,6.3,17.3,96.0,1.8,0.372,96
2023-10-12,16:00:00,52.4,35.3,997.0,32.2,6.6,17.3,95.0,1.8,0.371,95
2023-10-12,17:00:00,50.3,34.1,1014.0,31.0,6.7,16.7,97.0,2.9,0.37,94
2023-10-12,18:00:00,46.3,31.3,997.0,28.7,6.7,16.0,99.0,4.4,0.369,93
2023-10-12,19:00:00,42.6,28.7,936.0,25.1,6.5,15.4,99.0,4.8,0.368,92
2023-10-12,20:00:00,39.6,26.5,841.0,20.4,6.2,15.0,100.0,5.1,0.368,91
2023-10-12,21:00:00,36.7,24.4,760.0,16.6,6.0,14.8,100.0,4.4,0.367,90
2023-10-12,22:00:00,34.2,22.6,719.0,15.0,5.9,14.5,100.0,5.1,0.366,89
2023-10-12,23:00:00,32.7,21.6,693.0,14.3,5.8,14.3,100.0,5.8,0.366,89
2023-10-13,00:00:00,39.0,25.1,690.0,14.6,6.3,14.9,100.0,6.6,0.364,88
2023-10-13,01:00:00,44.6,29.1,589.0,11.7,6.6,15.1,100.0,5.1,0.364,87
2023-10-13,02:00:00,52.9,34.8,448.0,7.7,6.9,18.4,98.0,3.7,0.363,87
2023-10-13,03:00:00,51.3,31.3,340.0,4.5,6.9,21.1,80.0,0.8,0.363,87
2023-10-13,04:00:00,48.4,28.9,295.0,2.8,6.2,22.4,73.0,3.2,0.362,87
2023-10-13,05:00:00,46.3,27.5,282.0,1.9,5.1,23.1,73.0,4.5,0.36,87
2023-10-13,06:00:00,45.5,26.8,277.0,1.3,4.3,23.6,72.0,5.0,0.357,87
2023-10-13,07:00:00,44.8,26.3,265.0,0.7,4.1,24.2,69.0,4.3,0.355,87
2023-10-13,08:00:00,44.7,26.2,261.0,0.4,4.2,23.1,72.0,5.6,0.354,86
2023-10-13,09:00:00,45.1,26.5,281.0,1.6,4.5,22.4,74.0,2.9,0.355,86
2023-10-13,10:00:00,43.9,26.0,336.0,5.1,4.8,22.2,74.0,4.0,0.354,86
2023-10-13,11:00:00,42.8,25.8,416.0,10.0,5.2,21.5,76.0,5.0,0.354,90
2023-10-13,12:00:00,53.9,33.3,534.0,14.9,5.8,19.7,89.0,4.0,0.347,91
2023-10-13,13:00:00,54.5,35.0,640.0,18.6,6.5,18.6,92.0,0.8,0.347,88
2023-10-13,14:00:00,57.3,37.1,787.0,23.7,7.5,18.0,93.0,1.8,0.347,86
2023-10-13,15:00:00,61.2,39.6,905.0,27.4,8.3,17.5,94.0,1.4,0.347,86
2023-10-13,16:00:00,64.5,41.8,974.0,28.7,8.6,16.9,94.0,2.5,0.347,87
2023-10-13,17:00:00,62.2,40.6,1015.0,28.5,8.7,16.1,96.0,2.9,0.348,87
2023-10-13,18:00:00,55.9,36.7,1013.0,26.9,8.5,15.2,97.0,3.6,0.348,88
2023-10-13,19:00:00,49.5,32.4,949.0,23.0,7.9,14.4,99.0,4.7,0.348,88
2023-10-13,20:00:00,43.8,28.6,842.0,17.7,6.9,14.2,99.0,4.7,0.348,89
2023-10-13,21:00:00,39.1,25.5,745.0,13.4,6.1,14.0,98.0,4.4,0.348,89
2023-10-13,22:00:00,35.3,22.9,675.0,11.3,5.4,13.9,98.0,4.7,0.348,89
2023-10-13,23:00:00,32.2,20.8,614.0,10.3,4.8,14.1,97.0,4.3,0.348,89
2023-10-14,00:00:00,29.9,19.1,598.0,9.8,4.1,14.0,100.0,4.3,0.347,89
2023-10-14,01:00:00,34.6,22.2,550.0,9.0,6.0,14.7,99.0,4.3,0.347,89
2023-10-14,02:00:00,47.1,29.6,482.0,7.8,8.6,18.6,93.0,3.3,0.347,88
2023-10-14,03:00:00,57.7,34.9,423.0,6.5,10.1,21.0,77.0,0.4,0.347,87
2023-10-14,04:00:00,55.4,32.5,381.0,4.8,9.4,22.3,68.0,3.3,0.348,88
2023-10-14,05:00:00,53.0,30.9,348.0,2.8,7.6,22.7,65.0,5.1,0.349,88
2023-10-14,06:00:00,50.8,29.8,327.0,1.5,6.2,22.3,71.0,6.6,0.348,88
2023-10-14,07:00:00,48.3,28.8,317.0,0.8,5.8,22.3,73.0,6.0,0.346,89
2023-10-14,08:00:00,47.5,28.6,319.0,0.7,5.8,21.9,77.0,6.6,0.345,89
2023-10-14,09:00:00,52.3,31.5,341.0,1.7,5.9,22.0,76.0,5.4,0.343,89
2023-10-14,10:00:00,55.8,34.1,389.0,4.2,6.1,20.5,81.0,4.7,0.343,92
2023-10-14,11:00:00,54.4,33.6,456.0,7.8,6.5,19.8,86.0,2.2,0.343,101
2023-10-14,12:00:00,40.9,27.0,561.0,14.0,6.4,18.5,92.0,6.0,0.347,103
2023-10-14,13:00:00,43.7,28.9,651.0,17.0,7.0,18.4,92.0,1.1,0.347,98
2023-10-14,14:00:00,45.8,30.5,776.0,21.1,7.7,18.0,92.0,1.8,0.347,90
2023-10-14,15:00:00,47.4,31.7,867.0,23.9,8.3,17.3,94.0,0.7,0.347,89
2023-10-14,16:00:00,48.8,32.6,899.0,24.2,8.5,16.9,95.0,1.1,0.348,89
2023-10-14,17:00:00,48.4,32.4,897.0,23.2,8.6,16.6,95.0,2.2,0.348,88
2023-10-14,18:00:00,45.8,30.5,876.0,21.5,8.5,15.7,98.0,4.0,0.348,87
2023-10-14,19:00:00,42.5,28.5,829.0,19.0,8.4,15.1,98.0,5.1,0.348,86
2023-10-14,20:00:00,38.1,26.3,763.0,15.7,8.1,14.8,99.0,6.2,0.348,86
2023-10-14,21:00:00,35.4,24.6,704.0,13.2,7.9,14.8,100.0,6.5,0.348,86
2023-10-14,22:00:00,33.2,23.0,668.0,12.1,7.6,14.9,97.0,6.5,0.348,86
2023-10-14,23:00:00,31.2,21.7,640.0,11.6,7.3,14.2,98.0,6.9,0.348,86
2023-10-15,00:00:00,35.0,23.5,663.0,12.2,7.3,15.2,99.0,5.8,0.351,86
2023-10-15,01:00:00,39.5,26.4,588.0,10.2,7.1,15.6,99.0,6.6,0.352,86
2023-10-15,02:00:00,45.6,29.6,485.0,7.3,6.9,17.5,96.0,3.8,0.352,87
2023-10-15,03:00:00,45.2,29.1,404.0,4.9,6.5,19.9,80.0,1.1,0.351,87
2023-10-15,04:00:00,41.4,26.5,368.0,3.4,5.8,21.1,77.0,1.3,0.35,86
2023-10-15,05:00:00,40.2,25.6,355.0,2.3,4.9,21.8,76.0,3.1,0.349,86
2023-10-15,06:00:00,41.1,26.1,349.0,1.6,4.3,22.1,74.0,5.1,0.347,85
2023-10-15,07:00:00,41.4,26.3,345.0,1.2,4.1,19.9,77.0,4.4,0.352,85
2023-10-15,08:00:00,49.2,31.0,350.0,1.1,4.1,21.1,74.0,2.1,0.353,85
2023-10-15,09:00:00,45.8,28.8,365.0,1.8,4.3,21.5,70.0,5.1,0.352,85
2023-10-15,10:00:00,47.4,29.9,386.0,3.2,4.5,21.1,74.0,3.8,0.352,97
2023-10-15,11:00:00,50.2,31.8,418.0,5.2,4.8,20.6,78.0,2.9,0.351,104
2023-10-15,12:00:00,54.5,36.0,605.0,16.1,5.6,19.2,85.0,2.5,0.344,106
2023-10-15,13:00:00,60.1,39.3,702.0,19.0,6.4,17.9,94.0,3.3,0.344,101
2023-10-15,14:00:00,64.3,42.1,837.0,22.9,7.5,17.6,94.0,1.6,0.344,93
2023-10-15,15:00:00,67.8,44.6,951.0,26.1,8.4,17.5,92.0,0.4,0.344,87
2023-10-15,16:00:00,71.9,47.4,1033.0,28.2,8.9,17.0,92.0,2.5,0.344,88
2023-10-15,17:00:00,71.7,47.4,1094.0,29.5,9.2,16.1,95.0,4.0,0.344,89
2023-10-15,18:00:00,65.7,44.1,1110.0,28.9,8.9,14.9,97.0,4.7,0.344,91
2023-10-15,19:00:00,59.5,40.6,1061.0,25.0,7.8,13.8,100.0,5.8,0.344,92
2023-10-15,20:00:00,55.1,37.8,966.0,19.1,6.3,13.2,100.0,6.1,0.344,93
2023-10-15,21:00:00,50.5,34.8,860.0,14.0,4.8,13.1,99.0,6.5,0.344,94
2023-10-15,22:00:00,48.4,33.4,739.0,10.5,3.6,13.0,100.0,6.8,0.344,95
2023-10-15,23:00:00,48.3,33.3,606.0,7.7,2.5,12.9,98.0,5.4,0.344,96
2023-10-16,00:00:00,44.0,28.5,573.0,9.7,6.2,14.3,100.0,2.9,0.342,97
2023-10-16,01:00:00,55.8,35.9,536.0,8.9,6.0,15.1,98.0,5.5,0.342,97
2023-10-16,02:00:00,59.0,38.0,485.0,7.7,5.7,17.2,93.0,4.5,0.342,98
2023-10-16,03:00:00,54.7,34.9,438.0,6.4,5.1,19.0,86.0,3.4,0.342,99
2023-10-16,04:00:00,48.4,30.6,402.0,4.7,4.0,20.8,79.0,4.0,0.341,99
2023-10-16,05:00:00,46.0,28.7,371.0,2.8,2.6,21.8,74.0,0.5,0.339,100
2023-10-16,06:00:00,44.6,28.1,350.0,1.6,1.7,22.7,67.0,2.6,0.338,100
2023-10-16,07:00:00,41.7,26.1,337.0,1.2,1.6,20.9,72.0,7.3,0.337,100
2023-10-16,08:00:00,45.8,28.4,333.0,1.4,1.9,20.4,73.0,1.3,0.336,100
2023-10-16,09:00:00,49.2,30.7,350.0,2.8,2.3,20.5,75.0,6.3,0.335,100
2023-10-16,10:00:00,53.3,33.4,390.0,5.8,2.5,20.0,79.0,4.7,0.335,100
2023-10-16,11:00:00,53.3,33.3,451.0,9.9,2.7,19.5,81.0,2.9,0.335,100
2023-10-16,12:00:00,70.8,45.5,589.0,15.1,3.0,18.0,87.0,4.0,0.343,101
2023-10-16,13:00:00,71.0,44.9,600.0,14.8,3.3,17.4,91.0,1.8,0.343,102
2023-10-16,14:00:00,72.2,45.8,618.0,14.6,3.8,17.1,94.0,3.9,0.343,102
2023-10-16,15:00:00,64.0,42.5,643.0,14.7,4.2,16.6,95.0,5.2,0.343,103
2023-10-16,16:00:00,60.8,41.2,690.0,16.0,4.6,15.6,97.0,4.0,0.343,102
2023-10-16,17:00:00,58.1,39.7,744.0,17.8,5.0,15.1,95.0,8.4,0.355,102
